source_row_number,year,university_name,college_name,department_name,course_name,grade,semester,credit,lecture_hours,practice_hours,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material,target_department_match,target_course_match,foundational_course_match,strong_ai_cs_course_match,excluded_department_match,final_target_keep,keep_reason,missing_removal_reason,quality_missing_ratio
14824,2022,경북대학교,IT대학,전자공학부,C프로그래밍과실습,1,2학기,3,2,2,전공,프로그래밍 실력 향상.,,,,없음.,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
14832,2022,경북대학교,IT대학,전자공학부,C프로그래밍과실습,1,2학기,3,2,2,전공,C언어의 다양한 문법을 익히고 이를 기반으로 한 프로그램 작성 능력을 키운다.,,,,컴퓨터학개론,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
14835,2022,경북대학교,IT대학,전자공학부,C프로그래밍과실습,1,2학기,3,2,2,전공,선수과목없음,,,,없음,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
14841,2022,경북대학교,IT대학,전자공학부,전자회로설계,3,1학기,3,3,0,전공,,,,,,True,True,True,False,False,True,target_department_and_target_course,missing_learning_objective;missing_main_textbook,0.4166666666666667
15003,2022,경북대학교,IT대학,전자공학부,전자회로2,3,1학기,3,3,0,전공,,,,,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective;missing_main_textbook,0.4166666666666667
15017,2022,경북대학교,IT대학,전자공학부,논리회로,2,1학기,3,3,0,전공,,"Text: Stephen Brown and Zvonko Vranesic, Fundamentals of Digital Logic with Verilog Design, 3rd ed., McGrawHill, 2014. Handouts (Most handouts are supplied online and can be downloaded from the class web siteReferences: 박길흠 외, 디지털 회로 설계의 기초, 도서출판 영, 2006. 02. R.H. Katz and G. Borriello, CONTEMPORARY LOGIC DESIGN (2nd ed.), The Benjamin/Cummings Publishing Company, Inc.,Textbook: Stephen Brown and Zvonko Vranesic, Fundamentals of Digital Logic with Verilog Design, 3rd ed., McGrawHill, 2014. Handouts (Most handouts are supplied online and can be downloaded from the class web siteReferences: 박길흠 외, 디지털 회로 설계의 기초, 도서출판 영, 2006. 02. R.H. Katz and G. Borriello, CONTEMPORARY LOGIC DESIGN (2nd ed.), The Benjamin/Cummings Publishing Company, Inc.,",,,이산 수학,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
15023,2022,경북대학교,IT대학,전자공학부,논리회로,2,1학기,3,3,0,전공,,,,,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective;missing_main_textbook,0.4166666666666667
15075,2022,경북대학교,IT대학,전자공학부,마이크로프로세서,3,1학기,3,3,0,전공,다양한 마이크로프로세서 응용 시스템의 동작원리를 이해하여 창조적인 임베디드 시스템 구현을 목적으로 한다,추후 공지,,,논리회로,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
15086,2022,경북대학교,IT대학,전자공학부,자동제어,3,1학기,3,3,0,전공,,"Reommended: R.C. Dorf & R.H. Bishop, “Modern Control Systems (13th Ed.)”, Pearson, 2017.Supplementary: Norman S. Nise, ªControl Systems Engineering (7th Ed.)ª",,,Engineering Mathematics 1,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective,0.25
15172,2022,경북대학교,IT대학,전자공학부,파이썬프로그래밍,2,1학기,3,2,2,전공,,,,,,True,True,False,False,False,True,target_department_and_target_course,missing_learning_objective;missing_main_textbook,0.4166666666666667
15210,2022,경북대학교,IT대학,전자공학부,휴스타 ICT 설계팀프로젝트2 (캡스톤디자인),4,2학기,3,2,2,전공,Experience realworld issues relating IT fieldsSelect a specific problem and try to solve it after building up a team Present the result at least 2 times and get a chance of peer review,,,,4th grade level,True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.25
15256,2022,경북대학교,IT대학,컴퓨터학부,확률및통계,2,2학기,3,3,0,전공기반,이 과목의 주요 목적은 공학과 과학에서 이용되는 확률과 통계의 기초를 학생들에게 제공하는 것이다.,,,,수학 1,True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.25
15265,2022,경북대학교,IT대학,컴퓨터학부,프로그래밍기초,1,2학기,6,4,4,공학전공,프로그래밍 개념을 이해하고 C 언어 문법을 활용하여 다양한 문제들을 코딩할 수 있는 능력을 배양한다.,,,,없음,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
15268,2022,경북대학교,IT대학,컴퓨터학부,프로그래밍기초,1,2학기,6,4,4,공학전공,C언어의 기본 개념을 확실히 이해한다.다양한 C응용 문제를 접하여 SW 문제해결 능력을 기른다.,,,,없음,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
15284,2022,경북대학교,IT대학,컴퓨터학부,소프트웨어설계,2,2학기,3,3,0,공학전공,"Knowledge and understandingExplain quality assurance models in software engineering and the contents of quality assurance plansDescribe the distinction between software verification and software validationName and describe the basic concepts on testing, as well as different testing techniques and approachesDescribe the connection between software development phases and kinds of testingExemplify and describe a number of different test methods, and be able to use them in practical situationsExemplify and describe tools used for testing software, and be able to use them and interpret their outputCompetence and skillsExemplify and describe the area of formal verification in general, including model checking and runtime verification, and its relationship to software qualityDefine metrics required for monitoring the quality of projects, products and processes in software engineeringConstruct appropriate and meaningful test cases, and interpret and explain (to stakeholders) the results of the application of such test cases (using appropriate tools) to practical examplesWrite models in at least one formal specification language plan and produce appropriate documentation for testingApply different testing techniques on realistic examples",,,,Java programming,True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.25
15318,2022,경북대학교,IT대학,컴퓨터학부,컴퓨터구조,2,2학기,3,3,0,공학전공,"Students will get the following knowledge and designing experience after taking this course:Basic performance metrics of computer hardwareVarious ISA (Instruction Set Architecture) with its design tradeoffs * x86_64, MIPS, RISCV, ARMInternal structures of CPU: ALU(Arithmetic and Logical Unit), Caches, Interconnection networksBasic and advanced concepts of pipelining (pipeline, superscalar, inorder/outoforder pipelines)The principle of locality and memory hierarchy (caches and memory systems)",,,,"C Programming, Python Programming",True,True,False,True,False,True,target_department_and_target_course,missing_main_textbook,0.25
15323,2022,경북대학교,IT대학,컴퓨터학부,프로그래밍언어론,3,2학기,3,3,0,공학전공,"Course Objectives Understand the principles and components of programming language design, such as control structures, names, types, exceptions.Become familiar with the various schools or paradigms of programming languages Use several programming languages Learn how to specify syntax and semantics for a language Develop a rudimentary understanding of programming languages implementation, especially insofar as the implementation impacts language design",,,,Automata,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
15350,2022,경북대학교,IT대학,컴퓨터학부,종합설계프로젝트1,3,1학기,4,3,2,공학전공,컴퓨터 전공자로서의 팀 과제 추진 능력을 배양함,,,,,True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.3333333333333333
15351,2022,경북대학교,IT대학,컴퓨터학부,종합설계프로젝트1,3,2학기,4,3,2,공학전공,팀 단위 산학프로젝트 수행을 통해 SW개발 역량을 함양,,,,기초창의공학설계,True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.25
15352,2022,경북대학교,IT대학,컴퓨터학부,종합설계프로젝트1,3,1학기,4,3,2,공학전공,Cultivating the ability to perform team projects as a computer major,,,,,True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.3333333333333333
15354,2022,경북대학교,IT대학,컴퓨터학부,종합설계프로젝트1,3,2학기,4,3,2,공학전공,,"C/C++ programing, Java Programing, Python ProgramingData structureDataBaseComputer CommunicationWeb ProgramingMachine Learning",,,종합설계프로젝트1,True,False,True,False,False,True,target_department_and_foundational_course,missing_learning_objective,0.25
15355,2022,경북대학교,IT대학,컴퓨터학부,종합설계프로젝트1,3,2학기,4,3,2,공학전공,창의:SW관련새로운기술혹은서비스개념을적용할수있다.융합:작품개발에SW융합개념을적용할수있다.비판:작품개발시기존서비스혹은제품을비판적으로분석할수있다.탐색:새로운개념및기술을탐색하여SW개발설계에적용할수있다.소통:팀단위프로젝트수행을위해팀원간소통을원활하게할수있다.책임:개발한SW에대한사회적책임성및공공성을검토할수있다.창의:학사과정동안에배운SW이론및기술을토대로새로운SW작품을팀단위로개발할수있다.,,,,소프트웨어설계,True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.25
15375,2022,경북대학교,IT대학,전자공학부 모바일공학전공,설계프로젝트 2,4,2학기,3,2,2,전공,Experience realworld issues relating IT fieldsSelect a specific problem and try to solve it after building up a team Present the result at least 2 times and get a chance of peer review,,,,4th grade level,True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.25
15384,2022,경북대학교,IT대학,전자공학부 모바일공학전공,응용프로그래밍2,3,2학기,3,3,0,전공,프로그래밍 능력 향상.,,,,,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.3333333333333333
15427,2022,경북대학교,IT대학,컴퓨터학부 글로벌소프트웨어융합전공,소프트웨어설계,2,2학기,3,3,0,전공,"Knowledge and understandingExplain quality assurance models in software engineering and the contents of quality assurance plansDescribe the distinction between software verification and software validationName and describe the basic concepts on testing, as well as different testing techniques and approachesDescribe the connection between software development phases and kinds of testingExemplify and describe a number of different test methods, and be able to use them in practical situationsExemplify and describe tools used for testing software, and be able to use them and interpret their outputCompetence and skillsExemplify and describe the area of formal verification in general, including model checking and runtime verification, and its relationship to software qualityDefine metrics required for monitoring the quality of projects, products and processes in software engineeringConstruct appropriate and meaningful test cases, and interpret and explain (to stakeholders) the results of the application of such test cases (using appropriate tools) to practical examplesWrite models in at least one formal specification language plan and produce appropriate documentation for testingApply different testing techniques on realistic examples",,,,Java programming,True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.25
15440,2022,경북대학교,IT대학,컴퓨터학부 글로벌소프트웨어융합전공,컴퓨팅사고와 SW코딩,1,2학기,3,2,2,전공,실습을 통한 문제해결능력을 배양한다.,,,,없음,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
15467,2022,경북대학교,IT대학,컴퓨터학부 플랫폼소프트웨어전공,인공지능,4,1학기,3,3,0,공학전공,,"Reference books:Introduction to Machine Learning, MIT Press, by Ethem AlpaydinPattern Classification 2/E by Duda , Richard O./ Hart, Peter E./ Stork, David G.Pattern Recognition and Machine Learning (Information Science and Statistics) by Christopher M. Bishop",,,"Linear algebra, Pogramming language, Pthon programming, Statistics",True,True,False,True,False,True,target_department_and_target_course,missing_learning_objective,0.25
15478,2022,경북대학교,IT대학,컴퓨터학부 플랫폼소프트웨어전공,종합설계프로젝트2,4,1학기,4,3,2,공학전공,Teambased Project with SW Industry,,,,"Basic Creative Engineering Design, Capstone Design Project I",True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.25
15479,2022,경북대학교,IT대학,컴퓨터학부 플랫폼소프트웨어전공,종합설계프로젝트2,4,2학기,4,3,2,공학전공,,,,,Capstone Design Project 1,True,False,True,False,False,True,target_department_and_foundational_course,missing_learning_objective;missing_main_textbook,0.3333333333333333
15480,2022,경북대학교,IT대학,컴퓨터학부 플랫폼소프트웨어전공,종합설계프로젝트2,4,1학기,4,3,2,공학전공,Teambased Project with SW Industry,,,,"기초창의공학설계, 종합설계프로젝트1",True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.25
15483,2022,경북대학교,IT대학,컴퓨터학부 플랫폼소프트웨어전공,종합설계프로젝트2,4,1학기,4,3,2,공학전공,Each team performs the project to develop the software system related to the Computer Science and Engineering.,,,,Basic Creative Engineering Design,True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.25
